key,item
18436,3045
18436,4576
18436,4585
18436,4596
18436,4602
18436,4613
18436,4621
18436,4630
18436,4639
18436,4646
18436,4653
18436,4666
18436,4677
18436,4682
18436,4693
18436,4701
18436,4712
13956,2991
13956,3832
13956,3975
13956,2032
13956,3818
13956,107
13956,1878
5402,2835
5402,3825
5402,4391
5402,2926
5402,959
5402,520
5402,494
5402,364
5402,4577
5402,4581
5402,4595
5402,4601
5402,4611
5402,4619
5402,4627
5402,4638
5402,4644
5402,4655
5402,4665
5402,4673
5402,4680
5402,4692
5402,4701
5402,4710
1826,3399
1826,1881
1826,4328
1826,2032
1826,3818
1826,1878
1826,4573
1826,4583
1826,4596
1826,4598
1826,4614
1826,4623
1826,4630
1826,4640
1826,4645
1826,4653
1826,4668
1826,4675
1826,4686
1826,4695
1826,4704
1826,4706
9458,3133
9458,3825
9458,4039
9458,3381
9458,800
9458,2118
9458,869
2085,2991
2085,3832
2085,2087
2085,3355
2085,3110
2085,3818
2085,3045
2085,1105
2085,4573
2085,4581
2085,4592
2085,4603
2085,4613
2085,4623
2085,4630
2085,4638
2085,4643
2085,4652
2085,4660
2085,4671
2085,4681
2085,4688
2085,4702
2085,4706
14938,3383
14938,3832
14938,3327
14938,2032
14938,3307
14938,1710
14938,2227
14938,4570
14938,4587
14938,4591
14938,4605
14938,4613
14938,4621
14938,4624
14938,4638
14938,4646
14938,4659
14938,4667
14938,4669
14938,4686
14938,4695
14938,4704
14938,4705
8619,2991
8619,3832
8619,979
8619,2014
8619,3818
8619,3045
8619,2175
20856,2095
20856,4518
20856,3446
20856,633
20856,3818
20856,1878
20856,4570
20856,4584
20856,4596
20856,4598
20856,4614
20856,4615
20856,4631
20856,4636
20856,4644
20856,4652
20856,4661
20856,4669
20856,4681
20856,4695
20856,4704
20856,4711
4749,2873
4749,2804
4749,2613
4749,57
4749,2919
4749,2014
4749,3110
4749,1105
4749,4571
4749,4587
4749,4590
4749,4597
4749,4607
4749,4621
4749,4627
4749,4634
4749,4646
4749,4651
4749,4662
4749,4676
4749,4681
4749,4694
4749,4699
4749,4706
12171,2728
12171,1703
12171,1940
12171,3333
12171,4307
12171,805
12171,3684
12171,3135
17652,2873
17652,751
17652,3403
17652,1072
17652,765
17652,3840
17652,3818
17652,3718
17652,641
17652,2493
5909,3251
5909,3825
5909,165
5909,2431
5909,3551
5909,2711
5909,3718
5909,779
5909,2493
21364,3383
21364,2613
21364,3678
21364,1072
21364,1296
21364,4088
21364,121
20223,3232
20223,4243
20223,2979
20223,4045
20223,3734
20223,2924
20223,740
20223,3925
20223,383
4534,1748
4534,4287
4534,2198
4534,2431
4534,3551
4534,2493
4534,4576
4534,4582
4534,4594
4534,4602
4534,4610
4534,4620
4534,4628
4534,4637
4534,4645
4534,4657
4534,4666
4534,4674
4534,4682
4534,4693
4534,4701
4534,4709
4260,1151
4260,2854
4260,4039
4260,3129
4260,2787
4260,752
4260,4305
4488,3383
4488,3601
4488,349
4488,3333
4488,2422
4488,4307
4488,3684
4488,1984
4488,3135
1779,2991
1779,3832
1779,1332
1779,3333
1779,3134
1779,373
329,3399
329,1703
329,3492
329,3355
329,3818
329,107
329,1878
19441,3383
19441,4367
19441,2431
19441,3551
19441,4118
19441,779
19441,2493
19441,4578
19441,4587
19441,4589
19441,4598
19441,4606
19441,4621
19441,4627
19441,4641
19441,4650
19441,4652
19441,4666
19441,4672
19441,4682
19441,4688
19441,4696
19441,4708
6122,2991
6122,3832
6122,236
6122,1685
6122,37
6122,2127
6122,1735
6122,666
6122,811
17998,1080
17998,3832
17998,4283
17998,618
17998,2032
17998,3818
17998,107
17998,1878
17998,4574
17998,4585
17998,4596
17998,4598
17998,4608
17998,4621
17998,4625
17998,4634
17998,4649
17998,4658
17998,4662
17998,4674
17998,4684
17998,4693
17998,4704
17998,4707
2015,3251
2015,1881
2015,3975
2015,2032
2015,3818
2015,2608
2015,4259
2015,3045
2015,4575
2015,4584
2015,4595
2015,4605
2015,4614
2015,4622
2015,4632
2015,4641
2015,4643
2015,4651
2015,4667
2015,4677
2015,4679
2015,4695
2015,4699
2015,4706
10595,4070
10595,2895
10595,3591
10595,3438
10595,3129
10595,466
10595,3622
10595,265
10595,2596
12399,3442
12399,706
12399,3492
12399,1602
12399,659
12399,40
12399,3456
12399,4570
12399,4582
12399,4588
12399,4605
12399,4614
12399,4623
12399,4629
12399,4641
12399,4649
12399,4659
12399,4660
12399,4671
12399,4686
12399,4692
12399,4702
12399,4710
3136,1938
3136,706
3136,314
3136,1602
3136,1871
3136,1585
3136,1910
7347,1080
7347,751
7347,3446
7347,3129
7347,16
7347,3769
16394,3133
16394,4328
16394,2924
16394,3925
16394,2803
9121,4423
9121,1881
9121,1958
9121,3355
9121,3110
9121,3818
9121,1878
18446,1151
18446,4193
18446,1167
18446,765
18446,3840
18446,4319
18446,2669
18446,2807
18446,3956
4462,4423
4462,986
4462,4468
4462,3381
4462,1490
4462,4165
4462,3794
4462,2840
4462,391
20242,3399
20242,3650
20242,2158
20242,2868
20242,2487
20242,3670
20242,4479
20242,4573
20242,4584
20242,4592
20242,4598
20242,4609
20242,4621
20242,4630
20242,4639
20242,4649
20242,4658
20242,4662
20242,4674
20242,4681
20242,4689
20242,4697
20242,4711
17523,3383
17523,3832
17523,1332
17523,1337
17523,3818
17523,3456
17523,4578
17523,4587
17523,4592
17523,4604
17523,4614
17523,4615
17523,4632
17523,4636
17523,4643
17523,4659
17523,4661
17523,4677
17523,4686
17523,4693
17523,4704
17523,4713
6973,1080
6973,527
6973,1440
6973,4160
6973,3079
6973,343
6973,1234
6973,48
6973,804
6973,4578
6973,4585
6973,4588
6973,4597
6973,4612
6973,4620
6973,4628
6973,4636
6973,4648
6973,4652
6973,4662
6973,4669
6973,4684
6973,4691
6973,4696
6973,4712
16734,1067
16734,2854
16734,2013
16734,2924
16734,740
16734,3924
16734,2803
16734,383
16734,4571
16734,4583
16734,4591
16734,4601
16734,4606
16734,4618
16734,4628
16734,4641
16734,4643
16734,4652
16734,4662
16734,4672
16734,4679
16734,4693
16734,4697
16734,4713
12516,2991
12516,3832
12516,1440
12516,2926
12516,1481
12516,2150
12516,2823
12516,1712
12516,517
5129,2710
5129,1703
5129,2454
5129,171
5129,633
5129,107
5129,1878
5129,4570
5129,4580
5129,4596
5129,4597
5129,4614
5129,4623
5129,4631
5129,4640
5129,4642
5129,4651
5129,4660
5129,4670
5129,4685
5129,4688
5129,4703
5129,4711
19827,2991
19827,3832
19827,296
19827,4203
19827,3846
19827,2345
19827,112
6885,700
6885,751
6885,3917
6885,2032
6885,1132
6885,2549
6885,174
6885,4570
6885,4580
6885,4588
6885,4605
6885,4611
6885,4622
6885,4624
6885,4633
6885,4650
6885,4657
6885,4668
6885,4669
6885,4686
6885,4695
6885,4704
6885,4705
2572,2991
2572,3832
2572,3446
2572,633
2572,3110
2572,3818
2572,1878
2572,3045
2572,4570
2572,4587
2572,4595
2572,4600
2572,4613
2572,4615
2572,4627
2572,4638
2572,4642
2572,4654
2572,4660
2572,4669
2572,4678
2572,4694
2572,4704
2572,4713
2650,1938
2650,2804
2650,1943
2650,803
2650,2106
2650,3237
2650,4430
2650,1516
7190,2095
7190,1960
7190,3403
7190,3529
7190,1446
7190,2032
7190,1305
7190,1593
7190,4261
7190,2951
7190,4578
7190,4581
7190,4594
7190,4600
7190,4611
7190,4619
7190,4627
7190,4638
7190,4644
7190,4656
7190,4665
7190,4673
7190,4681
7190,4691
7190,4700
7190,4710
20963,2991
20963,3832
20963,3327
20963,3683
20963,3707
20963,241
20963,47
20963,2098
50,2991
50,3832
50,3838
50,633
50,1974
50,2865
50,1241
50,1982
50,3241
50,2552
9768,4070
9768,1326
9768,1081
9768,2032
9768,107
9768,1878
9768,3045
9768,1105
8461,2991
8461,3832
8461,613
8461,3409
8461,371
8461,1072
8461,3957
8461,803
8461,107
8461,3841
8461,1677
8461,4572
8461,4586
8461,4588
8461,4602
8461,4607
8461,4621
8461,4625
8461,4633
8461,4650
8461,4651
8461,4668
8461,4677
8461,4678
8461,4687
8461,4704
8461,4705
900,1080
900,751
900,3462
900,3355
900,3110
900,107
900,4578
900,4580
900,4594
900,4601
900,4609
900,4620
900,4626
900,4638
900,4643
900,4657
900,4664
900,4672
900,4679
900,4691
900,4701
900,4709
6386,4477
6386,504
6386,4039
6386,35
6386,2032
6386,3110
6386,107
6386,1105
6386,4575
6386,4579
6386,4588
6386,4605
6386,4614
6386,4623
6386,4629
6386,4633
6386,4644
6386,4659
6386,4661
6386,4676
6386,4686
6386,4688
6386,4704
6386,4713
3315,4076
3315,4193
3315,3403
3315,4320
3315,1072
3315,803
3315,793
3315,1744
3315,4578
3315,4584
3315,4591
3315,4600
3315,4614
3315,4622
3315,4630
3315,4633
3315,4643
3315,4658
3315,4662
3315,4676
3315,4686
3315,4688
3315,4697
3315,4707
15501,4026
15501,1960
15501,3403
15501,4049
15501,4298
15501,2455
15501,62
15501,1348
15501,737
15501,4575
15501,4587
15501,4596
15501,4604
15501,4614
15501,4623
15501,4631
15501,4636
15501,4646
15501,4659
15501,4660
15501,4672
15501,4686
15501,4689
15501,4698
15501,4706
13317,3251
13317,3186
13317,1940
13317,3355
13317,3110
13317,3818
13317,1878
17443,1151
17443,2320
17443,1885
17443,1296
17443,1160
17443,735
17443,2537
17443,1683
19105,1259
19105,527
19105,4039
19105,2056
19105,2586
19105,3160
4108,2873
4108,986
4108,2013
4108,2056
4108,3910
4108,2325
17464,1938
17464,986
17464,2198
17464,633
17464,3110
17464,107
17464,1105
17464,4570
17464,4586
17464,4595
17464,4597
17464,4614
17464,4622
17464,4628
17464,4633
17464,4642
17464,4654
17464,4660
17464,4672
17464,4685
17464,4692
17464,4704
17464,4713
6364,2991
6364,3832
6364,4328
6364,2831
6364,1337
6364,3818
6364,482
6364,3045
6364,2222
14266,2991
14266,3832
14266,3975
14266,143
14266,3487
14266,1078
14266,846
8505,3133
8505,3832
8505,3314
8505,3333
8505,2422
8505,1984
8505,4570
8505,4587
8505,4592
8505,4603
8505,4609
8505,4615
8505,4626
8505,4634
8505,4650
8505,4652
8505,4666
8505,4675
8505,4679
8505,4687
8505,4698
8505,4707
19997,1748
19997,527
19997,1081
19997,2962
19997,1933
19997,143
19997,4008
19997,1581
19997,4576
19997,4582
19997,4590
19997,4603
19997,4608
19997,4622
19997,4625
19997,4641
19997,4648
19997,4657
19997,4668
19997,4675
19997,4683
19997,4689
19997,4704
19997,4707
910,2095
910,2854
910,236
910,4493
910,2762
910,633
910,3818
910,107
910,1105
14967,1748
14967,2881
14967,236
14967,874
14967,648
14967,37
14967,3037
14967,866
14967,1209
14967,4571
14967,4587
14967,4596
14967,4605
14967,4606
14967,4623
14967,4631
14967,4636
14967,4650
14967,4659
14967,4666
14967,4677
14967,4686
14967,4689
14967,4701
14967,4707
21885,4070
21885,2804
21885,296
21885,2032
21885,377
21885,3228
21885,3429
21885,4578
21885,4579
21885,4596
21885,4597
21885,4614
21885,4622
21885,4628
21885,4635
21885,4649
21885,4658
21885,4666
21885,4677
21885,4686
21885,4695
21885,4700
21885,4705
10105,2991
10105,3832
10105,4535
10105,2926
10105,959
10105,520
10105,494
10105,4292
10105,364
10105,1577
10105,4572
10105,4582
10105,4590
10105,4597
10105,4612
10105,4620
10105,4624
10105,4640
10105,4648
10105,4653
10105,4663
10105,4671
10105,4682
10105,4693
10105,4700
10105,4712
3868,3293
3868,2190
3868,4391
3868,2926
3868,959
3868,520
3868,4292
3868,4573
3868,4581
3868,4589
3868,4604
3868,4606
3868,4622
3868,4625
3868,4636
3868,4646
3868,4652
3868,4664
3868,4670
3868,4684
3868,4691
3868,4701
3868,4712
2561,2991
2561,3832
2561,2613
2561,3701
2561,1337
2561,3456
2561,3001
2561,4578
2561,4587
2561,4596
2561,4605
2561,4614
2561,4619
2561,4632
2561,4633
2561,4648
2561,4651
2561,4661
2561,4671
2561,4686
2561,4687
2561,4696
2561,4711
8555,4026
8555,1960
8555,1440
8555,2032
8555,3110
8555,107
8555,1878
8555,3045
8555,1105
8555,4571
8555,4579
8555,4596
8555,4604
8555,4611
8555,4623
8555,4632
8555,4633
8555,4650
8555,4658
8555,4660
8555,4677
8555,4686
8555,4695
8555,4704
8555,4709
14453,3133
14453,2052
14453,3591
14453,148
14453,1444
14453,3647
14453,3489
14453,4538
14453,3706
14453,3804
17487,4026
17487,2052
17487,2936
17487,2032
17487,1878
17487,1105
17487,4572
17487,4583
17487,4589
17487,4605
17487,4612
17487,4623
17487,4624
17487,4636
17487,4645
17487,4655
17487,4668
17487,4672
17487,4686
17487,4695
17487,4704
17487,4705
1347,2710
1347,706
1347,3743
1347,2632
1347,831
1347,1246
1347,2859
1347,2746
1347,4578
1347,4586
1347,4592
1347,4599
1347,4608
1347,4615
1347,4632
1347,4636
1347,4643
1347,4659
1347,4667
1347,4669
1347,4686
1347,4690
1347,4704
1347,4710
8436,4026
8436,4518
8436,3591
8436,4223
8436,803
8436,856
17599,3399
17599,597
17599,3446
17599,3333
17599,805
17599,3684
17599,1984
17599,373
15010,3383
15010,3832
15010,3917
15010,3129
15010,3579
15010,4192
15010,1515
15010,4576
15010,4582
15010,4592
15010,4605
15010,4612
15010,4622
15010,4632
15010,4640
15010,4647
15010,4653
15010,4664
15010,4676
15010,4686
15010,4689
15010,4698
15010,4711
2349,3133
2349,3917
2349,3939
2349,4291
2349,74
2349,3227
6930,3383
6930,3832
6930,3140
6930,1337
6930,3110
6930,3818
6930,1878
6930,3045
6930,1105
6930,4578
6930,4579
6930,4593
6930,4599
6930,4612
6930,4621
6930,4632
6930,4636
6930,4648
6930,4652
6930,4660
6930,4670
6930,4681
6930,4690
6930,4698
6930,4707
12645,1080
12645,1326
12645,1052
12645,2926
12645,1577
12645,4574
12645,4582
12645,4592
12645,4602
12645,4607
12645,4618
12645,4626
12645,4641
12645,4647
12645,4652
12645,4664
12645,4675
12645,4684
12645,4691
12645,4697
12645,4707
6897,3442
6897,631
6897,1076
6897,2431
6897,2711
6897,4118
6897,779
6897,4574
6897,4579
6897,4589
6897,4604
6897,4606
6897,4615
6897,4625
6897,4634
6897,4650
6897,4653
6897,4661
6897,4672
6897,4683
6897,4687
6897,4702
6897,4713
18254,1080
18254,3186
18254,2613
18254,3678
18254,1072
18254,2032
18254,3110
18254,107
18254,1878
18254,3045
18254,1105
20647,1938
20647,2854
20647,3519
20647,3355
20647,3818
20647,107
20647,1878
18252,775
18252,2620
18252,2613
18252,4393
18252,4146
18252,3129
18252,4022
18252,2476
18161,1080
18161,2895
18161,1588
18161,765
18161,2365
18161,3941
18161,2706
12201,2095
12201,4490
12201,561
12201,1175
12201,1973
12201,2032
12201,3110
12201,3818
12201,107
12201,1878
12201,1105
16649,3338
16649,4287
16649,2959
16649,2894
16649,204
16649,393
16649,3120
16649,4575
16649,4583
16649,4589
16649,4602
16649,4612
16649,4616
16649,4624
16649,4641
16649,4648
16649,4658
16649,4667
16649,4670
16649,4678
16649,4688
16649,4698
16649,4711
22453,1938
22453,2190
22453,1440
22453,2056
22453,4500
22453,3160
22453,2112
22453,564
22453,4572
22453,4582
22453,4589
22453,4598
22453,4606
22453,4615
22453,4628
22453,4641
22453,4650
22453,4657
22453,4661
22453,4672
22453,4678
22453,4688
22453,4698
22453,4712
12285,2991
12285,3832
12285,3492
12285,803
12285,4099
12285,600
12285,977
12285,2230
12285,4572
12285,4587
12285,4594
12285,4604
12285,4612
12285,4621
12285,4630
12285,4634
12285,4646
12285,4654
12285,4662
12285,4677
12285,4686
12285,4689
12285,4702
12285,4713
16475,3383
16475,3832
16475,979
16475,3355
16475,3045
18032,2728
18032,3186
18032,236
18032,4493
18032,2762
18032,633
18032,3110
18032,3818
18032,1105
1351,3133
1351,3771
1351,2014
1351,1874
1351,3818
1351,2317
5400,1259
5400,3650
5400,2740
5400,2414
5400,2032
5400,3110
5400,3818
5400,1878
5400,4572
5400,4583
5400,4596
5400,4600
5400,4611
5400,4622
5400,4631
5400,4636
5400,4643
5400,4656
5400,4664
5400,4677
5400,4686
5400,4695
5400,4698
5400,4711
330,3293
330,1881
330,956
330,2032
330,3110
330,3818
330,107
330,1878
330,3045
330,1105
330,4573
330,4579
330,4595
330,4599
330,4614
330,4623
330,4628
330,4641
330,4645
330,4652
330,4661
330,4675
330,4685
330,4695
330,4697
330,4707
9365,2991
9365,3832
9365,2424
9365,1605
9365,1861
9365,143
9365,4311
9365,4379
15048,3383
15048,236
15048,92
15048,4270
15048,1072
15048,1532
15048,369
15048,2632
15048,2650
15048,2833
15048,566
15048,4410
11305,3383
11305,3327
11305,3129
11305,3807
11305,2565
1053,2728
1053,597
1053,80
1053,3355
1053,3110
1053,1878
1053,3045
21797,2991
21797,3832
21797,3591
21797,406
21797,803
21797,5
21797,3356
21797,3238
21797,4570
21797,4579
21797,4596
21797,4603
21797,4613
21797,4616
21797,4630
21797,4633
21797,4650
21797,4656
21797,4661
21797,4677
21797,4679
21797,4695
21797,4701
21797,4712
7402,4076
7402,2895
7402,2013
7402,4390
7402,4142
7402,3818
7402,1878
7402,3045
7402,1105
2068,1080
2068,751
2068,979
2068,633
2068,3818
2068,107
2068,1878
2068,3045
2068,1105
7051,1080
7051,3832
7051,1081
7051,2962
7051,4413
7051,2571
7051,2903
7051,3201
7051,545
18351,3100
18351,597
18351,2277
18351,2868
18351,4173
18351,2487
18351,3670
18351,4479
18351,4573
18351,4586
18351,4590
18351,4599
18351,4607
18351,4620
18351,4631
18351,4639
18351,4648
18351,4657
18351,4663
18351,4671
18351,4680
18351,4688
18351,4697
18351,4713
22180,2991
22180,3832
22180,1440
22180,803
22180,340
22180,4127
22180,2133
22180,4316
22180,4575
22180,4587
22180,4590
22180,4604
22180,4614
22180,4623
22180,4632
22180,4641
22180,4648
22180,4658
22180,4660
22180,4677
22180,4685
22180,4694
22180,4700
22180,4711
9099,3133
9099,3825
9099,1885
9099,803
9099,1622
9099,2023
9099,988
9099,913
9099,1000
9099,4572
9099,4587
9099,4596
9099,4605
9099,4613
9099,4623
9099,4631
9099,4639
9099,4650
9099,4656
9099,4667
9099,4673
9099,4684
9099,4693
9099,4697
9099,4708
13605,3232
13605,2854
13605,3767
13605,633
13605,3040
13605,2177
13605,2208
13605,4378
9860,2835
9860,706
9860,3975
9860,698
9860,1383
9860,3008
9860,4576
9860,4581
9860,4589
9860,4600
9860,4607
9860,4617
9860,4630
9860,4633
9860,4643
9860,4652
9860,4663
9860,4671
9860,4684
9860,4688
9860,4702
9860,4708
21032,2835
21032,2804
21032,3403
21032,4049
21032,1072
21032,4340
21032,2032
21032,3047
21032,1328
21032,3339
7541,1080
7541,1703
7541,1440
7541,2894
7541,145
7541,3958
7541,3120
4833,2944
4833,4193
4833,400
4833,698
4833,3551
4833,2711
4833,3718
4833,779
4833,4572
4833,4581
4833,4589
4833,4599
4833,4606
4833,4616
4833,4630
4833,4638
4833,4648
4833,4656
4833,4666
4833,4670
4833,4682
4833,4690
4833,4697
4833,4712
10381,2991
10381,3832
10381,2617
10381,1602
10381,4002
10381,3444
14536,3399
14536,3832
14536,1440
14536,1337
14536,2469
14536,3608
14536,4572
14536,4580
14536,4596
14536,4597
14536,4610
14536,4615
14536,4632
14536,4633
14536,4650
14536,4659
14536,4666
14536,4673
14536,4686
14536,4695
14536,4704
14536,4712
16862,3133
16862,3832
16862,3790
16862,2014
16862,3818
16862,2960
16862,2317
16862,2175
18089,2835
18089,4490
18089,165
18089,2926
18089,440
18089,4570
18089,4587
18089,4591
18089,4605
18089,4608
18089,4617
18089,4624
18089,4636
18089,4647
18089,4652
18089,4662
18089,4670
18089,4678
18089,4688
18089,4698
18089,4713
5625,3442
5625,3186
5625,41
5625,2632
5625,1533
5625,1246
5625,2859
5625,4576
5625,4580
5625,4590
5625,4599
5625,4606
5625,4622
5625,4631
5625,4641
5625,4648
5625,4658
5625,4668
5625,4669
5625,4685
5625,4694
5625,4703
5625,4705
6822,1938
6822,3020
6822,3643
6822,1602
6822,128
6822,1092
6822,3128
6822,453
1673,1151
1673,716
1673,693
1673,1602
1673,524
1673,4567
1673,3001
20020,2873
20020,4193
20020,21
20020,2924
20020,3924
20020,3170
20020,1451
20020,3755
20020,383
20020,4577
20020,4581
20020,4594
20020,4601
20020,4611
20020,4620
20020,4627
20020,4638
20020,4645
20020,4655
20020,4665
20020,4673
20020,4680
20020,4691
20020,4701
20020,4710
7969,1259
7969,597
7969,405
7969,2032
7969,1197
7969,473
7969,2480
7969,285
7969,2199
7969,4570
7969,4581
7969,4596
7969,4600
7969,4608
7969,4623
7969,4626
7969,4640
7969,4650
7969,4651
7969,4662
7969,4677
7969,4682
7969,4694
7969,4700
7969,4706
6002,3442
6002,527
6002,1943
6002,1530
6002,1957
6002,2768
6002,3599
20916,4026
20916,2804
20916,4328
20916,2032
20916,3110
1333,2991
1333,3832
1333,4039
1333,4209
1333,143
1333,3192
1333,4528
1333,1716
1333,4576
1333,4584
1333,4596
1333,4599
1333,4614
1333,4621
1333,4629
1333,4636
1333,4646
1333,4654
1333,4666
1333,4677
1333,4684
1333,4690
1333,4700
1333,4711
13078,700
13078,2881
13078,458
13078,4107
13078,2032
13078,2715
13078,71
13078,4578
13078,4584
13078,4593
13078,4601
13078,4609
13078,4621
13078,4625
13078,4634
13078,4644
13078,4657
13078,4667
13078,4672
13078,4686
13078,4690
13078,4704
13078,4706
7684,4026
7684,1703
7684,3207
7684,3333
7684,2422
7684,1984
7684,3135
7684,4576
7684,4584
7684,4593
7684,4600
7684,4609
7684,4620
7684,4628
7684,4639
7684,4644
7684,4657
7684,4664
7684,4676
7684,4681
7684,4690
7684,4700
7684,4708
3493,1080
3493,504
3493,3446
3493,1602
3493,311
3493,1910
3493,4174
3493,3001
3493,4572
3493,4587
3493,4596
3493,4597
3493,4614
3493,4615
3493,4630
3493,4637
3493,4645
3493,4652
3493,4661
3493,4673
3493,4682
3493,4689
3493,4701
3493,4713
8648,1259
8648,4193
8648,2613
8648,3678
8648,323
8648,2894
8648,2203
8648,2645
8648,4120
8648,3490
8648,4572
8648,4580
8648,4590
8648,4597
8648,4607
8648,4617
8648,4626
8648,4636
8648,4649
8648,4653
8648,4668
8648,4670
8648,4682
8648,4689
8648,4697
8648,4713
1680,3251
1680,3186
1680,2013
1680,633
1680,3110
1680,3818
1680,107
1680,1105
22259,3442
22259,2620
22259,296
22259,1337
22259,1728
22259,2384
22259,4301
21645,3133
21645,2052
21645,3207
21645,765
21645,2559
19966,3293
19966,3825
19966,458
19966,2471
19966,2032
19966,1671
19966,1073
19966,2192
19966,3045
7353,3251
7353,3832
7353,3601
7353,1005
7353,2520
7353,4458
7353,1170
7353,3538
7353,4570
7353,4585
7353,4591
7353,4603
7353,4612
7353,4618
7353,4628
7353,4641
7353,4646
7353,4651
7353,4663
7353,4669
7353,4678
7353,4693
7353,4696
7353,4713
7717,3383
7717,3832
7717,1410
7717,1072
7717,4053
7717,2497
7717,1294
8185,3383
8185,3832
8185,2886
8185,2926
8185,959
8185,364
8185,1577
8185,4575
8185,4583
8185,4589
8185,4604
8185,4607
8185,4618
8185,4625
8185,4641
8185,4645
8185,4652
8185,4668
8185,4673
8185,4681
8185,4693
8185,4699
8185,4706
15018,2991
15018,3832
15018,3771
15018,2014
15018,1874
15018,3818
2052,3232
2052,2620
2052,613
2052,4121
2052,1072
2052,3957
2052,3369
2052,3406
2052,3941
2052,2192
2052,919
7005,2728
7005,1703
7005,3207
7005,3129
7005,2276
7005,16
7005,3769
7005,709
7005,809
9777,2991
9777,3832
9777,80
9777,3381
9777,2294
1458,3383
1458,2198
1458,2431
1458,3551
1458,2711
1458,3718
1458,4118
1458,2493
5846,2095
5846,597
5846,400
5846,2032
5846,2956
5846,3859
5846,4576
5846,4583
5846,4596
5846,4603
5846,4610
5846,4621
5846,4630
5846,4636
5846,4649
5846,4659
5846,4666
5846,4677
5846,4683
5846,4695
5846,4698
5846,4707
21408,2991
21408,3832
21408,4391
21408,633
21408,1126
21408,2604
21408,1665
21274,3133
21274,3825
21274,2043
21274,2354
21274,3406
21274,3246
21274,1073
21274,919
21274,4576
21274,4587
21274,4596
21274,4605
21274,4613
21274,4617
21274,4624
21274,4636
21274,4647
21274,4652
21274,4668
21274,4670
21274,4684
21274,4694
21274,4704
21274,4707
1740,2944
1740,2534
1740,21
1740,765
1740,699
1740,2519
1740,641
1740,226
1740,69
4727,3383
4727,4283
4727,2431
4727,638
4727,3718
4727,4118
4727,2493
4727,4577
4727,4581
4727,4595
4727,4602
4727,4610
4727,4619
4727,4627
4727,4639
4727,4645
4727,4657
4727,4664
4727,4673
4727,4680
4727,4691
4727,4700
4727,4709
1167,3293
1167,2547
1167,400
1167,37
1167,2523
1167,2086
1167,1531
1167,731
1167,4574
1167,4581
1167,4592
1167,4603
1167,4611
1167,4618
1167,4629
1167,4637
1167,4648
1167,4654
1167,4664
1167,4673
1167,4682
1167,4692
1167,4700
1167,4708
18137,3383
18137,3832
18137,3327
18137,543
18137,1296
18137,2821
18137,3685
15619,3383
15619,314
15619,3381
15619,4172
15619,4355
15619,1830
16726,700
16726,4287
16726,2703
16726,2056
16726,4500
16726,4462
16726,3160
16726,564
16726,4573
16726,4584
16726,4590
16726,4600
16726,4607
16726,4618
16726,4626
16726,4637
16726,4649
16726,4657
16726,4667
16726,4670
16726,4680
16726,4689
16726,4697
16726,4712
4942,2710
4942,631
4942,4328
4942,2032
4942,277
4942,29
4942,1878
4942,3045
4942,1105
4942,4578
4942,4584
4942,4596
4942,4602
4942,4614
4942,4621
4942,4625
4942,4634
4942,4643
4942,4658
4942,4664
4942,4677
4942,4686
4942,4694
4942,4704
4942,4705
20742,1080
20742,2895
20742,4391
20742,2868
20742,2118
20742,3670
20742,4479
20742,448
1008,3383
1008,3832
1008,2703
1008,2894
1008,1679
1008,3048
1008,2415
1008,4575
1008,4585
1008,4592
1008,4603
1008,4607
1008,4621
1008,4628
1008,4638
1008,4644
1008,4658
1008,4666
1008,4673
1008,4681
1008,4691
1008,4699
1008,4711
18766,3442
18766,3020
18766,1052
18766,1337
18766,794
18766,3818
18766,3297
18766,3045
18766,4578
18766,4583
18766,4594
18766,4605
18766,4613
18766,4615
18766,4632
18766,4637
18766,4650
18766,4659
18766,4661
18766,4677
18766,4685
18766,4687
18766,4704
18766,4713
11941,2944
11941,2805
11941,165
11941,2032
11941,107
11941,4394
11941,3045
6857,3383
6857,3832
6857,165
6857,37
6857,794
6857,3818
6857,641
6857,1519
4020,1067
4020,3825
4020,400
4020,2032
4020,3818
4020,107
4020,1878
19880,1067
19880,527
19880,165
19880,1337
19880,794
19880,3818
19880,482
19880,2222
19880,4578
19880,4587
19880,4588
19880,4605
19880,4614
19880,4615
19880,4632
19880,4633
19880,4644
19880,4659
19880,4662
19880,4676
19880,4686
19880,4691
19880,4701
19880,4713
875,3133
875,3825
875,2277
875,2868
875,4173
875,2118
875,2487
875,3670
875,4479
875,448
19948,3442
19948,2320
19948,3446
19948,1602
19948,311
19948,40
19948,3456
19948,4567
19948,4571
19948,4587
19948,4593
19948,4597
19948,4614
19948,4615
19948,4630
19948,4636
19948,4642
19948,4652
19948,4661
19948,4671
19948,4679
19948,4689
19948,4704
19948,4713
1937,3383
1937,3462
1937,2926
1937,348
1937,640
1937,2371
1937,4512
20175,3338
20175,4518
20175,2613
20175,4393
20175,1444
20175,2010
20175,4118
20175,3045
20685,3251
20685,3832
20685,3403
20685,4049
20685,1072
20685,3957
20685,803
20685,2151
20685,3436
6334,3133
6334,3825
6334,1440
6334,803
6334,3110
6334,3818
6334,107
6334,1878
6334,3045
6334,1105
6334,4575
6334,4579
6334,4595
6334,4599
6334,4612
6334,4623
6334,4632
6334,4637
6334,4650
6334,4659
6334,4667
6334,4677
6334,4681
